,ticker,date,adj_close,year,month,mon,median_price
504,IHI,2010-09-24,51.000144958496094,2010,9,Sep,65.8199234008789
505,IHI,2010-09-27,50.562469482421875,2010,9,Sep,65.8199234008789
506,IHI,2010-09-28,51.33317565917969,2010,9,Sep,65.8199234008789
507,IHI,2010-09-29,51.25705337524414,2010,9,Sep,65.8199234008789
508,IHI,2010-09-30,51.266571044921875,2010,9,Sep,65.8199234008789
509,IHI,2010-10-01,51.3712272644043,2010,10,Oct,64.23066711425781
510,IHI,2010-10-04,50.695674896240234,2010,10,Oct,64.23066711425781
511,IHI,2010-10-05,51.91358947753906,2010,10,Oct,64.23066711425781
512,IHI,2010-10-06,51.79941177368164,2010,10,Oct,64.23066711425781
513,IHI,2010-10-07,51.36171340942383,2010,10,Oct,64.23066711425781
514,IHI,2010-10-08,51.41880416870117,2010,10,Oct,64.23066711425781
515,IHI,2010-10-11,51.3712272644043,2010,10,Oct,64.23066711425781
516,IHI,2010-10-12,51.32366180419922,2010,10,Oct,64.23066711425781
517,IHI,2010-10-13,51.50444412231445,2010,10,Oct,64.23066711425781
518,IHI,2010-10-14,51.25705337524414,2010,10,Oct,64.23066711425781
519,IHI,2010-10-15,51.41880416870117,2010,10,Oct,64.23066711425781
520,IHI,2010-10-18,51.94214630126953,2010,10,Oct,64.23066711425781
521,IHI,2010-10-19,50.93354797363281,2010,10,Oct,64.23066711425781
522,IHI,2010-10-20,51.2190055847168,2010,10,Oct,64.23066711425781
523,IHI,2010-10-21,51.5615348815918,2010,10,Oct,64.23066711425781
524,IHI,2010-10-22,51.7803840637207,2010,10,Oct,64.23066711425781
525,IHI,2010-10-25,52.151458740234375,2010,10,Oct,64.23066711425781
526,IHI,2010-10-26,52.22758865356445,2010,10,Oct,64.23066711425781
527,IHI,2010-10-27,52.28466033935547,2010,10,Oct,64.23066711425781
528,IHI,2010-10-28,52.28466033935547,2010,10,Oct,64.23066711425781
529,IHI,2010-10-29,51.55201721191406,2010,10,Oct,64.23066711425781
530,IHI,2010-11-01,51.352195739746094,2010,11,Nov,63.81900405883789
531,IHI,2010-11-02,51.751827239990234,2010,11,Nov,63.81900405883789
532,IHI,2010-11-03,51.951656341552734,2010,11,Nov,63.81900405883789
533,IHI,2010-11-04,52.779449462890625,2010,11,Nov,63.81900405883789
534,IHI,2010-11-05,53.350345611572266,2010,11,Nov,63.81900405883789
535,IHI,2010-11-08,53.045867919921875,2010,11,Nov,63.81900405883789
536,IHI,2010-11-09,53.16005325317383,2010,11,Nov,63.81900405883789
537,IHI,2010-11-10,53.51210403442383,2010,11,Nov,63.81900405883789
538,IHI,2010-11-11,53.47404479980469,2010,11,Nov,63.81900405883789
539,IHI,2010-11-12,52.779449462890625,2010,11,Nov,63.81900405883789
540,IHI,2010-11-15,52.50351333618164,2010,11,Nov,63.81900405883789
541,IHI,2010-11-16,51.60911560058594,2010,11,Nov,63.81900405883789
542,IHI,2010-11-17,51.761348724365234,2010,11,Nov,63.81900405883789
543,IHI,2010-11-18,52.33226013183594,2010,11,Nov,63.81900405883789
544,IHI,2010-11-19,52.351280212402344,2010,11,Nov,63.81900405883789
545,IHI,2010-11-22,52.34177017211914,2010,11,Nov,63.81900405883789
546,IHI,2010-11-23,51.751827239990234,2010,11,Nov,63.81900405883789
547,IHI,2010-11-24,52.54157638549805,2010,11,Nov,63.81900405883789
548,IHI,2010-11-26,52.170501708984375,2010,11,Nov,63.81900405883789
549,IHI,2010-11-29,51.980194091796875,2010,11,Nov,63.81900405883789
550,IHI,2010-11-30,51.55201721191406,2010,11,Nov,63.81900405883789
551,IHI,2010-12-01,52.71284866333008,2010,12,Dec,65.01115798950195
552,IHI,2010-12-02,53.06489944458008,2010,12,Dec,65.01115798950195
553,IHI,2010-12-03,53.5025749206543,2010,12,Dec,65.01115798950195
554,IHI,2010-12-06,53.29325485229492,2010,12,Dec,65.01115798950195
555,IHI,2010-12-07,53.22665023803711,2010,12,Dec,65.01115798950195
556,IHI,2010-12-08,53.369361877441406,2010,12,Dec,65.01115798950195
557,IHI,2010-12-09,53.74045944213867,2010,12,Dec,65.01115798950195
558,IHI,2010-12-10,54.86322021484375,2010,12,Dec,65.01115798950195
559,IHI,2010-12-13,54.81566619873047,2010,12,Dec,65.01115798950195
560,IHI,2010-12-14,55.42461395263672,2010,12,Dec,65.01115798950195
561,IHI,2010-12-15,55.44364547729492,2010,12,Dec,65.01115798950195
562,IHI,2010-12-16,56.06210708618164,2010,12,Dec,65.01115798950195
563,IHI,2010-12-17,56.71864318847656,2010,12,Dec,65.01115798950195
564,IHI,2010-12-20,56.83281707763672,2010,12,Dec,65.01115798950195
565,IHI,2010-12-21,56.60446548461914,2010,12,Dec,65.01115798950195
566,IHI,2010-12-22,56.70347213745117,2010,12,Dec,65.01115798950195
567,IHI,2010-12-23,56.53211212158203,2010,12,Dec,65.01115798950195
568,IHI,2010-12-27,56.5797004699707,2010,12,Dec,65.01115798950195
569,IHI,2010-12-28,56.570186614990234,2010,12,Dec,65.01115798950195
570,IHI,2010-12-29,56.53211212158203,2010,12,Dec,65.01115798950195
571,IHI,2010-12-30,56.551151275634766,2010,12,Dec,68.25347900390625
572,IHI,2010-12-31,56.08464050292969,2010,12,Dec,68.25347900390625
573,IHI,2011-01-03,56.86532211303711,2011,1,Jan,68.25347900390625
574,IHI,2011-01-04,56.42738342285156,2011,1,Jan,68.25347900390625
575,IHI,2011-01-05,56.44641876220703,2011,1,Jan,68.25347900390625
576,IHI,2011-01-06,56.05609130859375,2011,1,Jan,68.25347900390625
577,IHI,2011-01-07,55.818084716796875,2011,1,Jan,68.25347900390625
578,IHI,2011-01-10,56.15129089355469,2011,1,Jan,68.25347900390625
579,IHI,2011-01-11,56.89387512207031,2011,1,Jan,68.25347900390625
580,IHI,2011-01-12,57.20804214477539,2011,1,Jan,68.25347900390625
581,IHI,2011-01-13,57.31278610229492,2011,1,Jan,68.25347900390625
582,IHI,2011-01-14,57.45558547973633,2011,1,Jan,68.25347900390625
583,IHI,2011-01-18,57.703121185302734,2011,1,Jan,68.25347900390625
584,IHI,2011-01-19,57.21757888793945,2011,1,Jan,68.25347900390625
585,IHI,2011-01-20,57.11284255981445,2011,1,Jan,68.25347900390625
586,IHI,2011-01-21,57.569820404052734,2011,1,Jan,68.25347900390625
587,IHI,2011-01-24,57.503177642822266,2011,1,Jan,68.25347900390625
588,IHI,2011-01-25,57.769752502441406,2011,1,Jan,68.25347900390625
589,IHI,2011-01-26,57.950645446777344,2011,1,Jan,68.25347900390625
590,IHI,2011-01-27,58.20767593383789,2011,1,Jan,68.25347900390625
591,IHI,2011-01-28,57.236629486083984,2011,1,Jan,68.25347900390625
592,IHI,2011-01-31,57.388946533203125,2011,1,Jan,71.86549377441406
593,IHI,2011-02-01,58.10295867919922,2011,2,Feb,71.86549377441406
594,IHI,2011-02-02,57.731666564941406,2011,2,Feb,71.86549377441406
595,IHI,2011-02-03,58.17913818359375,2011,2,Feb,71.86549377441406
596,IHI,2011-02-04,58.41714859008789,2011,2,Feb,71.86549377441406
597,IHI,2011-02-07,59.21684646606445,2011,2,Feb,71.86549377441406
598,IHI,2011-02-08,59.35966110229492,2011,2,Feb,71.86549377441406
599,IHI,2011-02-09,59.312068939208984,2011,2,Feb,71.86549377441406
600,IHI,2011-02-10,59.59768295288086,2011,2,Feb,71.86549377441406
601,IHI,2011-02-11,60.26410675048828,2011,2,Feb,71.86549377441406
602,IHI,2011-02-14,60.39738464355469,2011,2,Feb,71.86549377441406
603,IHI,2011-02-15,60.340267181396484,2011,2,Feb,71.86549377441406
604,IHI,2011-02-16,60.806766510009766,2011,2,Feb,71.86549377441406
605,IHI,2011-02-17,61.15901565551758,2011,2,Feb,71.86549377441406
606,IHI,2011-02-18,61.863529205322266,2011,2,Feb,71.86549377441406
607,IHI,2011-02-22,60.6639518737793,2011,2,Feb,71.86549377441406
608,IHI,2011-02-23,59.721439361572266,2011,2,Feb,71.86549377441406
609,IHI,2011-02-24,59.7309684753418,2011,2,Feb,71.86549377441406
610,IHI,2011-02-25,60.54020690917969,2011,2,Feb,71.86549377441406
611,IHI,2011-02-28,60.673484802246094,2011,2,Feb,72.51393127441406
612,IHI,2011-03-01,60.31169891357422,2011,3,Mar,72.51393127441406
613,IHI,2011-03-02,60.44499969482422,2011,3,Mar,72.51393127441406
614,IHI,2011-03-03,61.96825408935547,2011,3,Mar,72.51393127441406
615,IHI,2011-03-04,61.75880432128906,2011,3,Mar,72.51393127441406
616,IHI,2011-03-07,61.29230880737305,2011,3,Mar,72.51393127441406
617,IHI,2011-03-08,62.04441452026367,2011,3,Mar,72.51393127441406
618,IHI,2011-03-09,61.75880432128906,2011,3,Mar,72.51393127441406
619,IHI,2011-03-10,60.425960540771484,2011,3,Mar,72.51393127441406
620,IHI,2011-03-11,60.473541259765625,2011,3,Mar,72.51393127441406
621,IHI,2011-03-14,59.87375259399414,2011,3,Mar,72.51393127441406
622,IHI,2011-03-15,59.12165832519531,2011,3,Mar,72.51393127441406
623,IHI,2011-03-16,58.21721649169922,2011,3,Mar,72.51393127441406
624,IHI,2011-03-17,58.60755920410156,2011,3,Mar,72.51393127441406
625,IHI,2011-03-18,59.08357238769531,2011,3,Mar,72.51393127441406
626,IHI,2011-03-21,60.02608871459961,2011,3,Mar,72.51393127441406
627,IHI,2011-03-22,60.016563415527344,2011,3,Mar,72.51393127441406
628,IHI,2011-03-23,59.7024040222168,2011,3,Mar,72.51393127441406
629,IHI,2011-03-24,60.16889190673828,2011,3,Mar,72.51393127441406
630,IHI,2011-03-25,60.41455078125,2011,3,Mar,72.51393127441406
631,IHI,2011-03-28,60.490726470947266,2011,3,Mar,72.73968124389648
632,IHI,2011-03-29,60.9572868347168,2011,3,Mar,72.73968124389648
633,IHI,2011-03-30,61.22389602661133,2011,3,Mar,72.73968124389648
634,IHI,2011-03-31,61.17628860473633,2011,3,Mar,72.73968124389648
635,IHI,2011-04-01,61.814231872558594,2011,4,Apr,72.73968124389648
636,IHI,2011-04-04,61.96656799316406,2011,4,Apr,72.73968124389648
637,IHI,2011-04-05,61.757102966308594,2011,4,Apr,72.73968124389648
638,IHI,2011-04-06,62.33793258666992,2011,4,Apr,72.73968124389648
639,IHI,2011-04-07,62.4902458190918,2011,4,Apr,72.73968124389648
640,IHI,2011-04-08,62.13794708251953,2011,4,Apr,72.73968124389648
641,IHI,2011-04-11,62.70924758911133,2011,4,Apr,72.73968124389648
642,IHI,2011-04-12,62.385528564453125,2011,4,Apr,72.73968124389648
643,IHI,2011-04-13,62.45216751098633,2011,4,Apr,72.73968124389648
644,IHI,2011-04-14,62.85207748413086,2011,4,Apr,72.73968124389648
645,IHI,2011-04-15,63.44241714477539,2011,4,Apr,72.73968124389648
646,IHI,2011-04-18,62.499778747558594,2011,4,Apr,72.73968124389648
647,IHI,2011-04-19,62.96634292602539,2011,4,Apr,72.73968124389648
648,IHI,2011-04-20,63.394813537597656,2011,4,Apr,72.73968124389648
649,IHI,2011-04-21,63.78520584106445,2011,4,Apr,72.73968124389648
650,IHI,2011-04-25,63.49003601074219,2011,4,Apr,72.73968124389648
651,IHI,2011-04-26,64.30888366699219,2011,4,Apr,72.73968124389648
652,IHI,2011-04-27,65.03256225585938,2011,4,Apr,72.73968124389648
653,IHI,2011-04-28,65.43242645263672,2011,4,Apr,76.03466033935547
654,IHI,2011-04-29,65.35624694824219,2011,4,Apr,76.03466033935547
655,IHI,2011-05-02,65.70856475830078,2011,5,May,76.03466033935547
656,IHI,2011-05-03,65.37530517578125,2011,5,May,76.03466033935547
657,IHI,2011-05-04,64.75641632080078,2011,5,May,76.03466033935547
658,IHI,2011-05-05,64.41361999511719,2011,5,May,76.03466033935547
659,IHI,2011-05-06,65.03256225585938,2011,5,May,76.03466033935547
660,IHI,2011-05-09,65.37530517578125,2011,5,May,76.03466033935547
661,IHI,2011-05-10,65.78473663330078,2011,5,May,76.03466033935547
662,IHI,2011-05-11,65.24200439453125,2011,5,May,76.03466033935547
663,IHI,2011-05-12,65.64192962646484,2011,5,May,76.03466033935547
664,IHI,2011-05-13,65.21343231201172,2011,5,May,76.03466033935547
665,IHI,2011-05-16,65.06108856201172,2011,5,May,76.03466033935547
666,IHI,2011-05-17,64.92777252197266,2011,5,May,76.03466033935547
667,IHI,2011-05-18,65.71807861328125,2011,5,May,76.03466033935547
668,IHI,2011-05-19,66.02276611328125,2011,5,May,76.03466033935547
669,IHI,2011-05-20,65.42292022705078,2011,5,May,76.03466033935547
670,IHI,2011-05-23,64.32792663574219,2011,5,May,76.03466033935547
671,IHI,2011-05-24,64.25178527832031,2011,5,May,76.03466033935547
672,IHI,2011-05-25,64.43264770507812,2011,5,May,76.03466033935547
673,IHI,2011-05-26,64.91825103759766,2011,5,May,76.03466033935547
674,IHI,2011-05-27,65.04206085205078,2011,5,May,76.03466033935547
675,IHI,2011-05-31,65.45149230957031,2011,5,May,75.81852340698242
676,IHI,2011-06-01,64.33744812011719,2011,6,Jun,75.81852340698242
677,IHI,2011-06-02,63.97565841674805,2011,6,Jun,75.81852340698242
678,IHI,2011-06-03,63.26150894165039,2011,6,Jun,75.81852340698242
679,IHI,2011-06-06,62.47121810913086,2011,6,Jun,75.81852340698242
680,IHI,2011-06-07,62.74736022949219,2011,6,Jun,75.81852340698242
681,IHI,2011-06-08,62.461708068847656,2011,6,Jun,75.81852340698242
682,IHI,2011-06-09,63.03300094604492,2011,6,Jun,75.81852340698242
683,IHI,2011-06-10,62.16653060913086,2011,6,Jun,75.81852340698242
684,IHI,2011-06-13,62.18557357788086,2011,6,Jun,75.81852340698242
